#OTU_IDs	16S_rRNA_Count
4354524	5
4354526	3
4354527	3
1106705	2
547817	4
4354528	2
2661876	5
1911500	7
3731193	4
509056	3
588952	4
2630376	1
1961473	1
110591	4
110596	3
74170	8
350381	3
1961475	1
676991	10
1939082	9
350385	2
676996	2
826143	2
212334	1
2472043	2
212331	3
242771	5
212333	1
212332	1
4304126	5
1853457	4
355236	4
4450094	1
755061	3
816454	3
245209	1
509058	4
669038	4
669034	3
669030	5
258175	4
258174	2
258177	3
258172	3
4479098	2
4479099	2
580487	2
258179	1
258178	3
2059299	7
4003154	1
528641	4
190829	4
735510	8
1070029	5
1070027	3
190821	4
1116769	4
776602	2
1073599	4
3706881	3
181819	6
572218	3
807180	4
565909	4
807187	3
807184	8
572210	5
565906	2
565900	2
544691	1
4308989	3
968053	2
908126	2
544697	2
544699	2
4308987	3
909293	2
344906	4
1127848	2
4334349	5
530275	3
106374	2
530276	1
106379	2
1127840	2
4334346	1
4334345	1
4332239	2
1100953	5
922293	2
3633321	6
543362	1
113021	2
1147833	3
4093791	8
250273	1
581759	2
581752	4
813738	2
269820	2
581756	3
581755	3
2464	3
309672	3
422516	1
614085	10
614084	5
2462	3
2463	3
527584	4
260618	10
335891	1
571744	5
813737	4
335894	10
335895	3
335896	6
444271	8
278827	3
278823	3
278822	3
806637	4
806636	1
351800	3
2344020	2
806638	5
679066	2
274499	1
4349225	1
274491	1
247531	2
347649	3
671656	3
537728	2
107429	2
682590	1
537721	2
436121	5
772030	1
37024	2
528207	4
37026	5
112374	4
218098	3
105480	2
2369607	2
2369605	2
295389	5
102136	2
102135	3
171279	1
295381	3
295383	7
78190	1
4184607	4
4184604	2
271519	1
271516	3
271514	2
4395884	7
333642	4
4395887	4
333645	3
333649	4
4395888	4
760641	2
443729	1
4444931	4
1090814	5
680394	3
726666	3
184153	5
184151	1
1089121	3
184156	4
4468234	5
184154	4
555928	5
555929	3
4406943	4
2342680	1
555922	3
555923	2
275365	2
555926	2
555927	2
521783	4
157476	6
157470	4
521786	2
521785	5
521784	4
104996	6
536895	5
536893	2
536892	4
536890	2
775560	2
339095	3
339096	1
798250	5
339090	3
339092	1
775567	4
529552	2
4464692	6
263579	2
361070	1
263577	4
4464699	2
263575	3
627619	4
263572	2
361079	1
4406945	2
147476	4
778309	9
147473	3
147472	9
4375222	2
790826	5
642877	3
523967	3
103423	4
79245	5
627615	2
103424	1
79240	3
248536	2
523961	4
4453180	1
4298513	1
79249	1
4453185	3
332510	3
3643330	7
111852	3
131921	4
332515	1
111856	4
1112884	1
1122523	3
1110662	1
523962	4
1081310	12
1122524	3
1122525	2
552618	4
1121871	6
1121870	4
1121874	3
1121876	7
815390	3
4278380	1
815395	9
815396	2
185200	6
185201	3
1051681	3
3581326	2
648806	4
1127092	2
1127097	2
156705	1
156707	4
156700	1
4430909	9
156709	5
4419193	5
1014904	3
4419195	5
279179	2
896971	3
896973	2
180352	4
276632	4
276631	4
946008	4
946003	4
755293	5
4299901	2
4347860	3
2439887	3
3815513	2
559128	3
861947	5
4347868	3
559127	3
1093731	7
559122	2
953724	1
676387	3
676384	10
101805	2
100197	2
4450835	2
551352	4
1065387	5
1065380	3
4425617	3
101803	8
741257	3
2686724	9
1698898	2
2686727	4
4335288	2
4335289	4
4306304	5
316888	10
593083	3
4306300	3
4335280	3
139541	2
316882	4
4382760	5
4342336	3
402287	3
4337669	3
2007455	3
2007451	1
1111848	2
1111847	2
1111846	3
1111845	3
3142482	1
4337664	2
140795	6
744558	4
181004	3
140796	8
181003	1
140793	10
140792	6
744553	9
140798	8
181008	2
277589	3
277588	4
277584	3
617742	3
277581	4
77606	3
77600	3
4466878	5
4466876	2
4466877	2
2841565	3
4466873	6
2841566	3
558656	7
4302979	8
2715999	2
978530	2
4302971	3
128063	2
128065	6
4302975	8
4302976	3
653383	5
202971	6
742782	4
2792176	2
2792174	2
2792171	2
2792170	5
4463342	2
4463341	2
510078	1
184980	6
184981	1
184983	1
184984	1
138630	3
4451930	3
1908796	3
4451932	2
4451935	5
4336532	3
4451937	4
4451936	1
555150	3
555154	3
362758	2
4398114	9
4326794	4
4398116	3
573876	3
4398110	4
854272	3
452682	4
4168885	3
1844565	3
4326799	4
864461	6
554409	2
864465	4
554405	4
526881	4
526883	8
554403	1
229808	4
691759	1
1939287	2
1939283	3
871137	7
701507	2
871135	4
655550	2
753437	1
826223	4
18609	2
826227	2
702854	3
702853	4
4426889	2
1046193	4
246096	3
4426882	4
831869	4
252268	2
4388524	3
4388527	4
4388526	2
4425615	2
1005854	5
252267	3
314629	5
727140	6
314622	8
314620	3
202805	2
202802	4
202801	5
4298171	2
3900314	9
516667	7
788498	2
4394323	3
70924	2
70926	2
352607	2
352604	2
960145	4
407393	3
1892589	2
557174	3
557177	4
557170	3
557173	3
557172	3
4442170	6
667572	3
667570	6
3359891	2
159906	1
206273	3
4335676	3
206277	3
206278	2
237847	2
4432762	10
4432761	6
4432760	2
1130961	7
3908327	2
393626	4
610290	1
217320	4
217322	2
217325	3
610297	3
217329	3
217328	3
3609855	3
379825	7
585070	3
229434	2
229436	3
214676	2
214670	4
3264735	4
4444582	2
4444581	7
692472	2
2679187	2
4444584	7
4444585	3
4418459	2
822216	2
2256432	1
822212	2
219186	4
4319513	1
4319510	2
4319511	2
4368028	10
4368029	10
4368027	2
4319518	3
4319519	1
2811402	3
634158	5
503354	5
359924	2
634151	3
3056493	3
635682	2
635683	2
213370	2
213375	3
81400	3
257348	3
4385806	3
81409	4
257346	2
735002	3
4448928	2
549097	1
1126361	2
201728	2
96373	9
201726	4
201724	2
1126368	6
549098	2
576513	2
19154	8
576518	1
392973	5
2978260	2
1117686	3
2446823	5
2524279	3
765694	10
573041	2
4338948	1
4338945	8
573049	3
4338947	3
4338941	3
968528	5
835093	3
315147	3
4318644	9
4318647	2
4318649	4
4318648	3
15865	1
588778	5
2416609	1
545893	4
545892	1
545895	4
545897	4
4303231	3
3841371	3
244068	3
4327679	10
4424819	2
244063	2
4327670	2
649201	5
244067	2
4424810	2
4424811	7
2743763	2
4364822	6
305789	3
555343	2
4364824	3
2445503	2
305787	4
200891	10
200890	2
260187	4
2748889	5
1632200	8
422069	5
260181	6
821177	2
821174	2
260189	2
153392	2
4321856	6
4321857	6
7862	2
4321852	4
780288	6
486453	3
4470445	2
203943	1
519998	4
519997	4
4391547	2
162749	1
518643	3
1076364	3
162741	3
135946	3
518645	2
906058	5
832300	2
2064336	2
906051	10
142023	5
142022	2
895154	8
314890	2
142029	3
4324320	2
849847	5
3281329	3
1142800	2
829745	3
820222	1
587000	3
368383	5
4356828	5
587004	6
251952	3
251953	2
4356823	9
4356822	2
368389	5
331717	5
331716	4
4356825	5
3779654	2
553557	2
1104450	2
1104454	2
314898	4
152042	3
307920	5
1104458	3
299700	7
293841	3
770906	2
2298480	2
926712	7
2654188	3
2460736	2
59851	1
212662	5
2110977	2
793646	4
793649	6
243303	1
4326908	3
814937	1
4337031	1
2922076	3
2922075	4
3348402	10
804301	9
302257	4
302250	2
2922079	3
554012	7
94786	3
236199	2
4435657	1
1733	2
698061	1
115333	2
175647	1
175646	3
34202	5
143775	3
143772	10
282928	3
34207	1
4459832	2
4459833	1
4459834	1
148898	3
148890	4
330043	2
794040	1
148894	2
330047	3
4377062	6
256632	3
4301157	2
4377065	3
778530	1
569139	2
606519	11
400239	8
1736996	7
51473	3
51476	2
4333486	1
4298611	4
2573654	2
27768	2
303126	2
303122	4
73722	5
73723	9
1108281	3
1108285	3
77895	1
1108289	3
417763	5
262130	9
3937035	4
262133	3
915815	10
4402900	4
4102407	3
4402903	4
4402904	2
549293	6
214889	3
515364	9
548100	7
327948	2
214885	4
2545365	4
214886	5
4474092	1
567897	4
676814	2
515368	3
531067	6
531066	1
531064	1
230122	2
4335736	4
4335737	6
807021	4
531068	5
132598	2
236907	1
1522093	2
238730	2
816398	3
628368	2
537883	4
4344594	1
816394	3
1037280	4
238734	6
580362	5
4479116	3
4479113	10
4479112	8
428243	2
26494	2
253945	2
277876	2
277875	4
4028824	10
277873	3
4296977	3
277870	4
253949	1
253948	3
321164	2
227797	3
261444	5
4391958	3
227794	2
261441	2
261440	2
308860	3
713858	6
4295903	4
4295900	2
4295906	2
4295907	2
723471	4
4295908	2
4295909	5
713854	2
246206	4
823548	9
2686252	3
4384401	3
4475322	2
806774	6
806775	4
886673	6
342294	5
4370301	10
4332926	3
342292	6
1107734	3
919018	4
1107733	1
1107730	3
919014	3
928701	4
919016	4
928705	2
1107738	2
2110480	1
199220	3
199226	4
2168021	2
2865489	2
199229	6
199228	3
536754	4
297287	1
4451482	8
104659	3
105524	3
105527	2
535226	3
535223	2
535222	9
4398464	3
535229	2
799004	1
175248	1
613851	3
890805	2
3179961	4
1134896	3
320483	3
2858609	2
1835911	3
330831	3
330833	3
1835918	5
1835919	10
834742	2
4349383	9
4349384	3
274755	6
274754	7
3679698	1
156722	6
1705507	3
4367627	2
4367623	12
4367622	12
772177	2
265216	3
198573	4
265211	3
198577	1
198578	6
15674	2
101424	1
264167	3
695452	1
264161	2
798350	5
4015276	4
724120	4
659283	3
4015272	3
4015273	5
4015270	5
295460	3
4409849	1
101427	4
360268	2
295469	4
4409844	2
4409846	10
233724	1
218069	3
4452179	2
333564	1
333563	4
970951	7
1919235	3
269024	1
269023	2
333568	1
569688	2
569689	4
950333	4
569684	3
569681	4
2559743	2
298732	2
184059	3
4468377	3
653874	2
4468374	3
4468373	4
4304800	1
298738	3
2907836	3
1915427	7
531837	5
3172055	9
955671	2
2907831	3
555887	2
344433	10
344430	4
955678	3
555882	4
1750075	3
344435	3
47512	3
589989	4
589988	5
589983	2
4350401	2
4350400	2
589987	2
4350405	5
822587	7
229989	3
822584	3
822582	3
183708	1
229980	3
229982	8
4471718	3
183703	3
183700	3
4418129	2
4464717	4
2847226	5
692109	7
4418120	5
692105	5
101635	8
4418126	4
338489	3
856569	6
642934	2
338484	3
338486	3
338487	6
511692	1
747930	1
812558	3
511696	3
1064737	4
511694	4
511695	2
511698	3
812557	3
4453222	4
4469935	1
1989046	5
4454796	5
551257	5
813602	4
551255	2
551252	4
551253	3
551250	2
4469933	1
4380198	3
4368101	1
629791	1
980633	5
3550616	4
1127356	2
3550619	6
1127353	5
1127351	2
524582	5
172680	7
524581	6
825056	5
825057	3
230403	3
3106538	3
825053	3
230408	4
4437592	4
4437591	6
4437590	3
4437596	5
4437595	2
245177	3
4437598	3
614714	6
3422140	3
559089	1
515583	4
3655738	2
3655737	1
715067	8
715065	1
304459	3
494388	3
838880	4
641244	2
4369272	5
552508	5
4460715	2
4460714	5
4460717	5
4362073	3
325213	4
942590	3
325211	4
818067	2
4421902	3
1006821	7
754283	4
754285	3
787323	5
4243265	1
526247	5
623980	3
3902438	1
247242	6
4412014	2
786969	2
786966	3
786962	9
2321259	2
255014	3
323755	2
255018	2
219214	3
4434026	4
219212	4
4434024	3
4434025	2
653022	2
323750	5
184865	3
184864	1
619826	3
323751	3
587799	4
205306	3
716263	1
587792	2
587793	2
587796	1
463233	3
2335342	3
576892	2
576894	1
818379	6
84255	2
84258	2
353051	2
818376	2
818371	1
4326616	3
818372	3
4443103	3
4443102	3
320360	2
4443106	2
4443105	2
4443104	3
4418950	4
692936	7
4418952	2
179500	6
320369	3
179503	3
4455305	5
321017	1
523144	1
178678	1
321013	3
321012	5
178675	6
516959	4
321019	4
321018	1
830434	3
207065	3
207063	2
523141	5
830439	2
246110	5
4426925	2
175335	3
4426927	3
175333	3
4426921	1
246116	2
4426923	1
365288	2
1046015	4
320222	2
704377	1
270239	3
252547	2
4435373	5
252542	10
4435377	1
4432683	3
4432685	3
4432686	6
4432687	3
324997	4
823047	2
4363463	2
4446039	2
4363460	3
300907	5
300904	3
584262	2
584265	2
4363469	2
398609	4
4439506	2
4439508	6
4439509	6
398604	6
4419604	7
2692405	1
83705	4
4419600	9
3383796	1
832900	3
662160	7
662164	2
542496	7
542491	2
591280	3
256730	3
256735	2
3359917	2
932737	1
256738	3
4379450	1
546972	2
276429	2
831743	9
4112173	2
2569950	2
4112171	2
2569952	3
4449992	2
3535903	2
276425	3
1139610	3
195795	5
195793	3
195792	1
195790	6
262484	5
1070476	2
1070477	3
262480	3
247142	2
195799	3
195798	6
3400809	3
585134	6
176704	1
764445	3
585133	1
585131	4
4323733	2
4323732	4
4323731	6
3400805	3
4323735	3
4323734	2
176701	1
971907	5
2983818	2
2485146	1
4319495	1
4319494	4
4319493	3
110144	3
110147	2
4319490	2
574630	4
7543	4
7544	4
4319499	6
7547	4
4207913	3
4207910	5
4359069	3
145518	3
835112	2
4359062	3
968485	4
288847	5
288840	2
625911	3
288843	5
532610	2
1137167	3
4371668	3
257068	3
257069	5
687636	3
257062	2
102102	2
304375	3
304376	3
304378	2
4479467	2
687635	2
786150	2
150741	2
4364784	3
4364782	1
150744	4
1922750	2
305420	2
158598	4
158599	4
158597	3
1800506	2
776250	3
843524	2
874549	5
2668943	1
843529	3
307485	8
307480	4
573362	3
807554	4
573360	3
807558	3
573369	2
519816	3
730865	2
806202	5
806203	1
806201	2
4405759	8
414135	4
832462	7
4405750	1
4405751	6
4405754	4
199799	3
199798	2
290838	3
290839	5
4327737	12
199790	2
4327733	3
4327731	3
4327730	3
1132934	3
539939	4
539931	3
539933	4
539932	10
371255	5
951190	2
153210	1
153212	3
4368674	2
153214	3
523073	10
3599954	5
306996	6
250920	2
250921	3
1105208	3
1105209	2
148516	2
3641986	3
3641987	11
1033729	3
832740	9
260220	2
1105204	1
1105206	3
875639	4
300139	3
300138	6
4292921	1
300136	1
278452	2
278455	1
4457327	1
1868703	1
4457329	3
1002664	2
355862	2
4404405	4
4404404	4
2215057	3
4404401	5
301425	5
186133	1
186131	1
186130	6
186136	4
186134	1
2032544	1
3970656	5
1908795	2
587434	7
4324288	5
4324289	2
590020	3
4324285	2
4324282	1
265762	4
264419	2
4282789	2
264416	2
264412	4
216582	2
216587	4
462224	7
630619	4
4296356	5
546701	2
368229	6
1104556	6
1104554	3
1104551	2
368220	4
4483003	2
1135545	4
1104559	2
1135547	3
149643	1
4308312	2
834155	3
149646	5
752563	2
149649	2
4374213	3
4300164	11
1140635	4
4301691	4
4301693	10
4301694	1
4301695	1
4301697	2
50265	5
50262	2
194673	3
194672	4
814875	2
92430	6
187668	4
302192	3
2216505	3
24378	3
2216507	2
2216506	2
2216508	3
468951	5
24370	5
88728	3
136638	2
176132	10
157824	3
136633	3
2897325	3
157828	5
136637	1
136635	3
2855853	2
2855857	5
1108328	3
192854	1
192857	3
818439	3
192852	3
1108322	2
192859	3
1108325	2
2599034	5
533327	4
1094618	1
4477226	2
1136012	1
533320	4
1136010	5
4297400	4
4297403	4
4410851	6
1136019	5
533329	4
4377746	2
79615	5
439	3
331993	1
831097	2
267335	1
267334	2
267337	2
267336	1
831090	3
165239	3
730053	2
1118715	1
1118713	6
93747	3
93744	3
197324	3
1118719	6
197326	4
197327	3
374370	3
3748213	2
663138	2
240455	1
957166	4
243176	7
354401	3
354406	8
1865615	10
562244	4
821331	2
755641	1
722264	2
722262	4
422910	3
4474755	3
4454004	6
4454005	3
4454002	4
4454003	3
4454000	3
4474759	5
550057	3
550056	5
550052	4
550051	2
550059	3
2025359	5
2111657	3
311973	4
3436284	3
139110	3
139117	1
857556	10
529670	1
75874	2
3578200	3
75877	2
4451567	3
4451565	6
4451561	2
297329	5
2191690	6
922058	7
922059	5
2191697	2
4415537	1
297322	7
972100	6
563118	4
1032599	7
166064	3
563112	2
563113	4
4391853	4
563115	3
4391850	3
407022	3
227612	2
227610	3
4378321	7
158424	2
242240	4
4378323	1
491320	2
4368827	4
3035576	3
3035572	2
4150879	2
683485	5
2110521	3
4352309	1
344973	3
138249	10
2082130	3
344975	2
318079	4
3882669	5
159979	10
159978	1
202459	2
820889	2
159973	3
820885	3
1111250	4
159970	2
1111256	2
86525	2
1111255	5
294676	2
294677	4
294674	2
294675	4
219118	1
219119	2
294670	6
14069	6
219116	2
219110	4
4305857	5
219113	4
1142776	10
1142772	9
4416844	2
4416841	2
4344390	1
4416843	3
4376912	11
167334	3
167335	1
4073658	2
62731	4
3889369	9
232351	2
4467748	8
1067320	2
4467742	2
4467741	3
233081	1
4467747	10
568859	2
4467745	3
4467744	3
863763	5
4175708	2
4175707	5
343284	3
343285	2
30569	3
76751	3
4367782	1
4351650	4
4367780	1
40147	3
4351655	3
1934308	8
4351657	4
1934305	8
4367788	2
1934300	8
47497	2
47490	3
522283	4
522285	4
3251963	1
582945	2
659368	3
3116097	2
1116705	2
85876	3
659361	1
993214	5
4439078	2
819336	5
819335	2
4439070	3
811101	5
811100	3
811103	2
796812	3
437296	2
811108	1
1145208	2
796819	3
812459	2
1115050	3
674815	2
812450	2
1115057	2
569725	3
569727	2
236385	8
266221	3
1592984	2
569729	6
569728	10
983082	4
550807	4
561534	4
206609	3
550802	1
561537	5
206605	3
842583	3
1139683	4
842582	2
1120782	1
4432338	4
814686	2
1120788	1
814680	2
77804	5
4323243	7
815158	4
815159	2
1134947	3
815152	2
96918	3
1134948	2
815156	2
815157	1
815154	2
4375873	2
4375877	4
4375876	2
229869	3
3284005	3
4375879	2
4375878	2
822628	2
133900	1
822626	2
629215	9
822624	4
5860	2
338568	3
4325253	7
2066981	2
2066983	5
835465	6
500250	2
500257	4
2144443	2
2144441	3
2144446	2
2144444	2
2418835	1
154626	6
701902	2
553574	1
553576	3
201379	2
317991	3
201374	5
317993	5
317995	4
1001003	5
448886	3
1124404	2
241577	4
4358421	2
241578	8
4047916	2
4373057	1
4476862	6
4476866	7
3617607	3
4448330	2
2336672	4
3521835	1
287608	1
172720	4
287605	4
524425	4
287601	1
172726	2
515308	4
515309	4
8640	6
515300	1
4409769	2
515306	2
277748	3
323778	1
2636449	5
961452	2
4448339	2
277743	2
277744	2
323775	6
558494	3
4370189	2
4370184	5
310072	4
310071	1
4370180	6
832113	2
1138986	2
254247	5
568537	5
254245	2
715743	4
715740	4
665912	2
660271	1
244430	3
660272	5
970972	4
244434	3
244436	2
101403	6
101400	6
101407	9
4327288	6
240221	2
240222	4
240226	2
240227	9
240229	1
361849	1
362191	3
362190	6
362193	1
362192	9
362195	3
558559	3
665985	2
325391	5
453955	2
205322	6
1136134	2
4110850	2
85004	2
1136790	7
270215	3
805422	7
533026	2
270219	3
510844	4
689864	2
888055	5
510843	1
1136794	2
689869	2
247164	3
247165	2
247161	5
4353454	3
44586	2
247169	1
255194	2
1131462	2
4449657	2
4313711	5
176729	3
4348520	6
1131469	2
11934	6
11933	6
4449658	2
11931	6
11930	6
743630	2
743633	2
282328	2
587459	4
1124707	9
4114240	1
1554781	4
1134172	1
1134170	3
1134171	3
1134176	5
576918	9
576919	1
576917	2
576914	2
576910	3
399451	5
1117026	5
1117023	2
1117022	2
84353	2
1656581	4
1029151	4
1656585	2
545260	2
545261	3
4309359	2
4309358	3
4309355	3
15943	2
545268	9
15941	2
663119	4
3329857	1
3329856	5
3021901	9
1080410	1
3829089	2
700609	6
1551841	1
4469531	4
4469536	4
1011954	5
1981778	2
416001	1
1108651	2
1108652	3
4354888	5
1108656	7
1108658	2
1609477	4
4322381	10
4322380	2
245736	2
1042913	4
8667	6
1642861	2
324810	2
788656	2
324817	1
324815	4
824872	4
289615	3
953863	4
736326	2
953864	4
533047	6
242487	5
242484	4
662645	5
1136152	1
1136150	2
1136151	2
2663929	2
747021	3
747023	1
4368814	1
785587	2
4478670	3
540377	2
587819	1
915428	6
540379	4
260311	1
4129453	1
541041	2
541027	2
282396	6
377330	2
152853	3
915448	2
319315	2
3157755	3
319316	5
319311	2
777080	3
319312	2
4297910	3
420444	3
581262	1
195619	4
306650	5
306653	3
195611	1
306659	3
195615	3
835668	3
632941	2
3879985	7
3879984	7
3879986	5
4469547	5
4317999	5
1146095	1
4455222	5
731678	3
826430	2
560918	2
4359749	4
4359748	4
731671	2
340676	2
4359744	10
340671	2
266375	3
532795	1
543882	5
635447	5
1032998	12
543886	4
348080	8
532799	2
348085	1
262500	3
740550	2
740552	3
1059378	3
297655	3
956545	2
632923	5
732164	2
150462	2
150463	5
376062	5
210280	3
241921	4
193284	1
4440191	5
4440190	7
2347069	2
2678673	2
307526	4
307520	6
3650302	10
717874	2
4457438	1
162576	3
984474	5
1099445	9
1099440	3
4456751	2
4456752	2
4456753	3
4352679	3
2703550	4
4352676	3
4352677	3
4352675	3
2460986	1
199616	1
1062087	1
427159	4
885968	2
1096372	5
609008	1
851870	3
98977	3
190732	1
98979	3
294304	10
294302	4
4067947	2
4354854	4
4354855	4
808369	2
4354857	6
4354850	2
4354851	4
4354852	3
808360	2
148496	2
564348	2
352244	2
564346	3
564341	2
1072390	2
357582	5
108063	2
752247	7
4308299	2
579680	2
1525744	3
266350	4
4308297	2
4308296	7
4308295	5
4484233	3
576985	1
1098799	3
4457488	4
1914346	2
186079	6
186077	1
4457481	10
4457480	5
567491	10
186073	2
1098795	4
4351329	2
1129430	2
137025	6
1129434	5
137027	2
137026	6
3542878	5
137028	2
4351323	1
4482690	2
4351327	3
4127460	3
4127463	1
3116065	2
4127464	1
136779	2
4481343	4
136777	2
4481341	3
136773	2
157788	2
757545	3
4409435	3
264591	3
4409437	2
4409431	2
3984870	8
1740276	5
4379258	3
4409439	2
4409438	3
99620	2
643618	4
993769	5
99624	5
4296256	3
643616	7
643617	10
4296253	1
4296252	5
4296251	5
216429	3
1067651	10
1067655	3
3639609	3
4452504	1
4452506	4
169426	3
511240	4
511243	1
63782	2
169422	9
169423	4
769075	4
1064306	3
1144061	2
3094705	2
4304843	2
169428	6
4453673	5
109338	3
288945	2
3621247	2
4394862	4
351395	3
109333	2
109334	8
842510	1
3072591	3
16092	3
1132715	5
194734	6
194735	4
194732	3
194733	1
194730	2
16094	3
4442906	2
831005	2
288174	4
4442901	3
560143	2
31142	6
560141	1
560146	5
560147	2
1060172	2
561430	3
561433	3
561435	3
561434	7
190782	4
535896	3
4331780	2
847242	5
535892	3
4408746	3
4408747	4
4408740	3
4408741	3
4408749	2
821644	1
330687	6
330684	2
866140	3
642564	5
992416	4
979580	2
971273	3
511342	1
861490	5
861499	3
4413872	2
4413870	5
1055188	2
273088	3
273086	1
273087	3
273084	4
273083	2
273080	3
273081	2
564557	3
3626733	2
4474691	4
717049	5
309973	4
699855	2
699854	3
309976	1
730154	3
197288	4
449049	5
197286	6
2867020	3
197282	1
929475	3
816152	2
816151	2
929476	7
4430642	2
816156	4
208107	2
4430641	2
278846	2
327672	4
921267	3
852720	3
852722	2
1037043	4
1037046	7
562167	2
562164	2
562163	2
4437141	2
4437142	2
4437143	2
4437144	2
4437145	2
4437146	2
4437147	5
755566	2
755567	1
755564	5
755560	4
165216	1
1651911	2
1135477	3
332860	4
332865	3
4559	6
332868	4
224835	1
4555	6
4552	6
4553	6
224831	2
4551	1
582009	3
582008	2
1123959	2
509163	2
1897103	2
256945	2
582007	2
582005	2
1123953	2
200336	2
908606	3
1083282	5
1110000	3
592065	4
344834	2
1110005	12
1110006	11
1110007	3
909558	3
1110009	3
203689	2
3862609	2
344838	2
539897	2
589587	3
4304601	5
4431597	2
4431596	3
4431590	3
4431593	4
589580	3
817209	6
4431599	3
4431598	4
337339	1
2231398	5
514361	5
514363	5
514364	4
514366	7
2563975	2
627144	2
1143300	3
1143306	2
1143305	4
4141532	7
4141536	9
248358	2
248359	6
248354	4
248356	2
248352	2
4332353	3
2913691	2
71309	4
290635	4
583758	2
619473	9
583752	3
33176	10
33175	5
2366303	3
402992	2
30485	5
667445	3
159838	1
159839	3
1111357	4
1111354	5
159832	2
159833	4
1111351	3
1111350	4
4438262	2
4438263	5
250201	5
