GenomeID	pH_optimum
255743	7.5
242770	7.5
172605	7.5
169694	7.5
2159322	7.5
4318613	7.5
4454505	7.5
617432	7.5
623204	7.5
4419615	7.5
238814	7.5
242080	7.5
254520	7.5
812401	7.5
4309708	7.5
339258	7.5
805453	7.5
4408520	7.5
1872908	7.5
2446434	7.5
4041434	7.5
4323103	7.5
819505	7.5
815638	7.5
312893	7.5
691806	7.5
724271	7.5
4319560	7.5
822408	7.5
587836	7.5
509099	7.5
656181	7.5
766682	7.5
143196	7.5
1106899	7.5
67860	7.5
119659	7.5
4456222	7.5
540739	7.5
549791	7.5
571497	7.5
820043	7.5
4297659	7.5
522769	7.5
4431344	7.5
4296374	7.5
4371865	7.5
806347	7.5
21894	7.5
821948	7.5
1139470	7.5
1110984	7.5
4417681	7.5
4326136	7.5
4373048	7.5
429491	7.5
3063545	7.5
4301466	7.5
3624091	7.5
4455727	7.5
258575	7.5
789951	7.5
259664	7.5
4337603	7.5
1142006	7.5
1141032	7.5
258498	7.5
140168	7.5
828331	7.5
522264	7.5
4339438	7.5
4409142	7.5
4296048	7.5
4373646	7.5
1033952	7.5
4356334	7.5
4478284	7.5
925748	7.5
4365093	7.5
908950	7.5
966594	7.5
4464024	7.5
4312355	7.5
550810	7.5
1116452	7.5
612759	7.5
774830	7.5
337305	7.5
345984	7.5
4317274	7.5
4375365	7.5
4392931	7.5
804741	7.5
1144768	7.5
812260	7.5
1144277	7.5
39763	7.5
19225	7.5
19002	7.5
52279	7.5
23764	7.5
36376	7.5
39794	7.5
23256	7.5
3492261	7.5
42030	7.5
2159323	7.5
801639	7.5
4338940	7.5
4478283	7.5
4324336	7.5
4339207	7.5
4296370	7.5
4419736	7.5
4428055	7.5
910666	7.5
981517	7.5
4449423	7.5
4449422	7.5
4380600	7.5
1076451	7.5
1093988	7.5
753020	7.5
1036949	7.5
655065	7.5
582707	7.5
592898	7.5
338669	7.5
812477	7.5
4454111	7.5
4407979	7.5
961821	7.5
2721836	7.5
471394	7.5
4009367	7.5
630957	7.5
362008	7.5
70299	7.5
114132	7.5
4344996	7.5
39772	7.5
346402	7.5
569561	7.5
649971	7.5
315912	7.5
741467	7.5
611809	7.5
4440030	7.5
575887	7.5
378146	7.5
99672	7.5
541404	7.5
107112	7.5
549852	7.5
1694264	7.5
172968	7.5
4411221	7.5
1851520	7.5
4411224	7.5
244422	7.5
569802	7.5
811540	7.5
570849	7.5
4411220	7.5
2355310	7.5
590851	7.5
167409	7.5
530227	7.5
515867	7.5
2223597	7.5
451825	7.5
235973	7.5
907846	7.5
4373530	7.5
985518	7.5
4311852	7.5
107939	7.5
14985	7.5
3293041	7.5
4347303	7.5
786320	7.5
4304239	7.5
529798	7.5
1662940	7.5
727429	7.5
107940	7.5
4295232	7.5
263983	7.5
107938	7.5
538592	7.5
1662942	7.5
555510	7.5
107936	7.5
4388513	7.5
1139635	7.5
168216	7.5
104102	7.5
816780	7.5
424538	7.5
140987	7.5
4338357	7.5
4338601	7.5
1065938	7.5
4478736	7.5
4347302	7.5
2444227	7.5
2919931	7.5
242985	7.5
792197	7.5
1116373	7.5
4342145	7.5
819704	7.5
588459	7.5
170101	7.5
4188667	7.5
1119826	7.5
4455283	7.5
4366973	7.5
793832	7.5
767230	7.5
143502	7.5
49078	7.5
162207	7.5
144701	7.5
3509248	7.5
1146200	7.5
777713	7.5
4347304	7.5
4330900	7.5
142219	7.5
4347305	7.5
1116042	7.5
167573	7.5
141049	7.5
4448736	7.5
4344377	7.5
4351420	7.5
4188666	7.5
169795	7.5
159081	7.5
144773	7.5
143089	7.5
4188663	7.5
144269	7.5
142095	7.5
142840	7.5
1136856	7.5
831939	7.5
752775	7.5
164248	7.5
143927	7.5
2061917	7.5
144233	7.5
276424	7.5
142704	7.5
141369	7.5
4432797	7.5
4319636	7.5
4421808	7.5
808937	7.5
144210	7.5
4188662	7.5
4347301	7.5
4188664	7.5
651656	7.5
4188671	7.5
727257	7.5
4348334	7.5
4436394	7.5
739669	7.5
1118895	7.5
207609	7.5
212706	7.5
212212	7.5
215498	7.5
204398	7.5
209666	7.5
216474	7.5
212519	7.5
203962	7.5
211572	7.5
213803	7.5
211923	7.5
751929	7.5
326577	7.5
787327	7.5
333627	7.5
156990	7.5
821165	7.5
813896	7.5
818070	7.5
617412	7.5
308346	7.5
310666	7.5
368064	7.5
591151	7.5
156706	7.5
1120846	7.5
819047	7.5
170018	7.5
2017404	7.5
1958175	7.5
4322745	7.5
106939	7.5
106792	7.5
252784	7.5
1105639	7.5
1108655	7.5
244982	7.5
264344	7.5
141165	7.5
183150	7.5
567658	7.5
310252	7.5
109335	7.5
2239195	7.5
3619168	7.5
808065	7.5
791051	7.5
242364	7.5
804436	7.5
519963	7.5
313209	7.5
816945	7.5
2371419	7.5
819531	7.5
761059	7.5
42508	7.5
31780	7.5
43479	7.5
19282	7.5
16731	7.5
39362	7.5
41414	7.5
25196	7.5
47340	7.5
19710	7.5
32927	7.5
44327	7.5
34462	7.5
20757	7.5
25415	7.5
30216	7.5
559390	7.5
47760	7.5
35652	7.5
284480	7.5
826805	7.5
636664	7.5
960392	7.5
2937629	7.5
249231	7.5
1912761	7.5
771815	7.5
813530	7.5
268957	7.5
4431701	7.5
171528	7.5
822131	7.5
4296361	7.5
4328661	7.5
4307575	7.5
4456224	7.5
91033	7.5
4346755	7.5
168559	7.5
168300	7.5
4309217	7.5
4320105	7.5
4320103	7.5
4376667	7.5
4417113	7.5
4446684	7.5
4446689	7.5
4446690	7.5
4326192	7.5
4299914	7.5
4367313	7.5
4360005	7.5
4468727	7.5
4446692	7.5
172579	7.5
103218	7.5
4483326	7.5
233303	7.5
4479611	7.5
4427046	7.5
793132	7.5
4296049	7.5
4387298	7.5
4343395	7.5
4467896	7.5
4295592	7.5
4391747	7.5
4408839	7.5
280954	7.5
4413516	7.5
4302458	7.5
4299566	7.5
4414368	7.5
4112435	7.5
4424894	7.5
4393767	7.5
4429958	7.5
929386	7.5
644259	7.5
262466	7.5
667894	7.5
769630	7.5
4414698	7.5
4461251	7.5
4480389	7.5
663718	7.5
235891	7.5
222871	7.5
34645	7.5
238836	7.5
821718	7.5
572578	7.5
827947	7.5
585121	7.5
769594	7.5
31358	7.5
311699	7.5
4390359	7.5
575840	7.5
540272	7.5
1146401	7.5
4404359	7.5
4334560	7.5
257162	6.7
253056	6.7
734345	6.7
620112	6.7
744906	6.7
652481	6.7
650440	6.7
723808	6.7
623812	6.7
786633	6.7
552592	6.7
37768	6.7
605957	6.7
509585	6.7
732916	6.7
684219	6.7
614989	6.7
690548	6.7
158392	6.7
158596	6.7
157834	6.7
158696	6.7
763838	6.7
511837	6.7
536514	6.7
254470	6.7
244888	6.7
158314	6.7
230897	6.7
513909	6.7
604904	6.7
237265	6.7
228113	6.7
228821	6.7
689156	6.7
725037	6.7
547463	7.5
94242	7.5
24414	7.5
2637909	7.5
812369	7.5
145513	7.5
215326	7.5
4313865	6.5
1111941	6.5
4482839	6.5
277418	6.5
4294579	6.5
4451547	6.5
4372857	6.5
4302301	6.5
815078	6.5
4424414	6.5
1142986	6.5
259985	6.5
277571	6.5
267504	6.5
4376887	6.5
221077	6.5
2219324	6.5
4406481	6.5
4376888	6.5
200840	6.5
200741	6.5
1138320	6.5
7119	6.5
254523	6.5
243909	6.5
350659	6.5
1132147	6.5
125642	6.5
4416538	6.5
236153	6.5
4469250	6.5
578890	6.5
361337	6.5
963712	6.5
4303249	6.5
137666	6.5
4319099	6.5
4319100	6.5
4319097	6.5
4319098	6.5
4443052	6.5
4339506	6.5
4298625	6.5
4298620	6.5
1119427	6.5
154948	6.5
796830	6.5
742167	6.5
138159	6.5
77549	6.5
133408	6.5
564367	6.5
659658	6.5
218506	6.5
367749	6.5
547447	6.5
3517878	6.5
4423241	6.5
835035	6.5
969250	6.5
1064244	6.5
788813	6.5
742761	6.5
709907	6.5
732526	6.5
495222	6.5
495236	6.5
495330	6.5
495672	6.5
495681	6.5
1057345	6.5
535878	6.5
936008	6.5
911263	6.5
860842	6.5
1011281	6.5
995264	6.5
932405	6.5
723846	6.5
978731	6.5
750761	6.5
996322	6.5
619796	6.5
1036965	6.5
791297	6.5
854785	6.5
772977	6.5
1102471	6.5
694458	6.5
1070766	6.5
775262	6.5
953618	6.5
708817	6.5
493250	6.5
4485827	6.5
578997	6.5
883648	6.5
746685	6.5
4443054	6.5
4443056	6.5
4338515	6.5
4349569	6.5
4339019	6.5
4319407	6.5
4405666	6.5
4112214	6.5
369322	6.5
679370	6.5
4431398	6.5
1050265	6.5
893616	6.5
1050363	6.5
876606	6.5
1058304	6.5
894862	6.5
610572	6.5
727617	6.5
624894	6.5
937380	6.5
1020993	6.5
993992	6.5
953837	6.5
1042781	6.5
911223	6.5
667965	6.5
871568	6.5
720321	6.5
957113	6.5
697314	6.5
969940	6.5
710618	6.5
879009	6.5
635440	6.5
1099904	6.5
878375	6.5
748156	6.5
825031	6.5
772956	6.5
883357	6.5
888583	6.5
664497	6.5
4359133	6.5
795452	6.5
678218	6.5
702479	6.5
1147027	6.5
1148081	6.5
1146896	6.5
1147384	6.5
1147842	6.5
1147796	6.5
1148161	6.5
660310	6.5
973587	6.5
1077029	6.5
928877	6.5
963246	6.5
1059198	6.5
988276	6.5
614447	6.5
903812	6.5
634004	6.5
4297960	6.5
3675555	6.5
4794	6.5
895733	6.5
1074248	6.5
2904798	6.5
568031	6.5
583678	6.5
587838	6.5
579704	6.5
633341	6.5
258801	6.5
747777	6.5
788170	6.5
726964	6.5
271859	6.5
265975	6.5
640352	6.5
591695	6.5
578153	6.5
149476	6.5
571075	6.5
131002	6.5
79045	6.5
134400	6.5
808850	6.5
1147632	6.5
1147967	6.5
1147326	6.5
1147250	6.5
1147557	6.5
1148272	6.5
1146494	6.5
1148189	6.5
1147222	6.5
1146699	6.5
1146356	6.5
1148226	6.5
1147058	6.5
1146734	6.5
1146692	6.5
345010	6.5
224645	6.5
566049	6.5
585022	6.5
582802	6.5
589187	6.5
577235	6.5
896405	6.5
887320	6.5
923995	6.5
1030605	6.5
1085543	6.5
854470	6.5
628123	6.5
862525	6.5
652952	6.5
917467	6.5
700348	6.5
252480	6.5
244048	6.5
1123730	6.5
132023	6.5
580815	6.5
4791	6.5
774113	6.5
815134	6.5
186356	6.5
1146360	6.5
4345003	6.5
795715	6.5
943135	6.5
1061482	6.5
1064766	6.5
853135	6.5
1082202	6.5
889386	6.5
1008834	6.5
891917	6.5
1014639	6.5
934524	6.5
1057288	6.5
1021342	6.5
936027	6.5
968413	6.5
974765	6.5
1046341	6.5
1093211	6.5
958228	6.5
1017748	6.5
975817	6.5
1005699	6.5
868080	6.5
982328	6.5
882392	6.5
878333	6.5
1084514	6.5
971769	6.5
699007	6.5
139806	6.5
140672	6.5
139935	6.5
139965	6.5
140263	6.5
864005	6.5
1084641	6.5
421277	6.5
403731	6.5
451610	6.5
403407	6.5
591699	6.5
962583	6.5
4319095	6.5
4319096	6.5
4443051	6.5
4298626	6.5
670087	6.5
647580	6.5
799813	6.5
694377	6.5
260640	6.5
37847	6.5
1105518	6.5
138061	6.5
131580	6.5
132069	6.5
1106783	6.5
305193	6.5
1111242	6.5
556859	6.5
807233	6.5
517633	6.5
4793	6.5
571054	6.5
768084	6.5
3242923	6.5
243502	6.5
3129673	6.5
836559	6.5
4212336	6.5
816866	6.5
708923	6.5
1025056	6.5
112286	6.5
1082922	6.5
967669	6.5
1070490	6.5
929914	6.5
1018113	6.5
872245	6.5
1103862	6.5
934131	6.5
1004084	6.5
903718	6.5
914038	6.5
959449	6.5
1099806	6.5
1103421	6.5
898246	6.5
1075415	6.5
993945	6.5
677215	6.5
376073	6.5
934025	6.5
1051591	6.5
996815	6.5
990177	6.5
896214	6.5
935150	6.5
878018	6.5
1078691	6.5
999133	6.5
893166	6.5
876739	6.5
1043763	6.5
940013	6.5
939110	6.5
908374	6.5
1057168	6.5
1080268	6.5
865092	6.5
1016678	6.5
1033773	6.5
749252	6.5
1089520	6.5
724165	6.5
1037589	6.5
605798	6.5
853751	6.5
771754	6.5
1076683	6.5
716146	6.5
1045366	6.5
619539	6.5
1094411	6.5
798972	6.5
877584	6.5
794476	6.5
1021002	6.5
652953	6.5
925996	6.5
644239	6.5
928716	6.5
796491	6.5
1044365	6.5
667209	6.5
711644	6.5
788984	6.5
743826	6.5
694940	6.5
641734	6.5
657059	6.5
665568	6.5
718638	6.5
780692	6.5
777841	6.5
674247	6.5
769796	6.5
691708	6.5
646427	6.5
713729	6.5
638780	6.5
664403	6.5
650869	6.5
616182	6.5
765645	6.5
742573	6.5
691255	6.5
397218	6.5
393276	6.5
441146	6.5
423246	6.5
415788	6.5
462481	6.5
377160	6.5
427675	6.5
465007	6.5
1046761	6.5
1081886	6.5
860177	6.5
688418	6.5
401195	6.5
867669	6.5
141027	6.5
77836	6.5
284372	6.5
488094	6.5
4304860	6.5
609436	6.5
1147333	6.5
1147189	6.5
101275	6.5
1138066	6.5
254337	6.5
255865	6.5
246889	6.5
581205	6.5
546221	6.5
4427269	6.5
1003628	6.5
1077920	6.5
1094178	6.5
867183	6.5
1070834	6.5
1090623	6.5
724781	6.5
1068879	6.5
4382740	6.5
4366390	6.5
4379045	6.5
4450667	6.5
4372331	6.5
4400403	6.5
4390450	6.5
763367	6.5
106967	6.5
101522	6.5
3319379	6.5
4401833	6.5
4401831	6.5
4401836	6.5
4401834	6.5
4401835	6.5
4327283	6.5
4038241	6.5
4327279	6.5
4435132	6.5
4435134	6.5
4796	6.5
312356	6.5
1117472	6.5
242128	6.5
238407	6.5
4370044	6.5
1029396	6.5
1009813	6.5
1074953	6.5
951759	6.5
920650	6.5
622811	6.5
742818	6.5
1014353	6.5
716588	6.5
1000642	6.5
726060	6.5
1030289	6.5
642914	6.5
868758	6.5
704281	6.5
974066	6.5
631278	6.5
1024257	6.5
747853	6.5
888252	6.5
733391	6.5
943648	6.5
766928	6.5
1050108	6.5
720090	6.5
1085639	6.5
1099834	6.5
692650	6.5
244011	6.5
1120482	6.5
1115599	6.5
1119232	6.5
1114723	6.5
1114639	6.5
4408693	6.5
266548	6.5
263862	6.5
259601	6.5
264442	6.5
164706	6.5
4141756	6.5
854341	6.5
937887	6.5
4328432	6.5
278680	6.5
109619	7
37907	7
1133609	7
7150	7
4469048	7
4442311	7
624820	7
244849	7
99042	7
111206	7
4316657	7
1120166	7
1123953	7
139155	7
2020022	7
4372107	7
4372104	7
4322926	7
163960	7
169008	7
573746	7
4363701	7
576371	7
550227	7
547723	7
128209	7
4474828	7
4436643	7
1134756	7
368565	7
13198	7
653087	7
567268	7
785730	7
4484411	7
50846	7
4328193	7
684933	7
1115498	7
4378318	7
710230	7
13085	7
133041	7
524880	7
520063	7
4376913	7
276601	7
26897	7
49725	7
163773	7
1142390	7
13047	7
692363	7
247538	7
42140	7
13197	7
1142071	7
550712	7
579201	7
582872	7
593582	7
574504	7
542008	7
538954	7
544470	7
250136	7.25
340034	7.25
4351455	7.25
4306535	7.25
4338880	7.25
318096	7.25
332709	7.25
4126878	7.25
4314833	7.25
1113416	7.25
4478914	7.25
4413065	7.25
268667	7.25
4396899	7.25
239676	7.25
270435	7.25
273454	7.25
236757	7.25
1010051	7.25
1145312	7.25
986967	7.25
513147	7.25
248816	7.25
109223	7.25
4374988	7.25
4484501	7.25
4031104	9.5
4312606	9.5
4449660	9.5
100572	9.5
404867	9.5
99460	9.5
673579	9.5
424011	9.5
556428	9.5
168482	9.5
137406	9.5
4395331	9.5
729033	9.5
251869	9.5
3309001	9.5
4471436	9.5
100993	9.5
573866	9.5
747937	9.5
694076	9.5
544500	9.5
561074	9.5
104103	9.5
4312605	9.5
4306514	9.5
169152	9.5
167154	9.5
167738	9.5
167076	9.5
4306115	9.5
162360	9.5
754534	9.5
389615	9.5
356253	9.5
4378462	9.5
777250	9.5
567491	7
559070	7
549779	7
160745	7
566517	7
571756	7
107838	7
553260	7
4294786	7
4294785	7
4429397	7
581398	7
153267	7
3333609	7
2049796	7
140775	7
836353	7
142133	7
143154	7
296422	7
453005	7
4458444	7
2116461	7
583230	7
250063	7
681954	7
306557	7
343660	7
564187	7
30793	7
88447	7
1140332	7
1131723	7
1112532	7
1106271	7
10282	7
270617	7
262516	7
87936	7
87645	7
1111632	7
10293	7
87425	7
87486	7
271357	7
275554	7
258597	7
324222	7
220541	7
10264	7
10267	7
10266	7
87901	7
87269	7
86723	7
88052	7
86767	7
87802	7
87767	7
87965	7
87111	7
86945	7
86932	7
87333	7
10265	7
10257	7
10258	7
254222	7
593987	7
86576	7
87761	7
87583	7
87480	7
353428	7
682622	7
72112	5.15
4364049	5.15
3836194	5.15
1729550	5.15
3191401	5.15
107185	5.15
107027	5.15
106721	5.15
106565	5.15
106406	5.15
106249	5.15
742183	5.15
2197	5.15
663561	5.15
3007249	5.15
4190485	5.15
745606	5.15
696203	5.15
796827	5.15
70996	5.15
70556	5.15
74076	5.15
25390	5.15
17066	5.15
45410	5.15
28131	5.15
73101	5.15
18327	5.15
72550	5.15
253937	5.15
70907	5.15
442571	5.15
252969	5.15
251211	5.15
245074	5.15
839891	5.15
847855	5.15
849766	5.15
848435	5.15
842434	5.15
843586	5.15
842567	5.15
843127	5.15
843713	5.15
995062	5.15
969876	5.15
890815	5.15
1075699	5.15
728795	5.15
456210	5.15
502815	5.15
502843	5.15
469289	5.15
469022	5.15
537438	5.15
502835	5.15
4486253	5.15
2218	5.15
611110	5.15
237729	5.15
236649	5.15
422136	5.15
376328	5.15
562759	8
1111847	8
569456	8
517799	8
4434973	8
4457728	8
813469	8
4474946	8
1049387	8
261369	8
1855583	8
581995	8
667880	8
41720	8
4307327	8
4100331	8
4351401	8
107091	8
2713012	8
926050	8
3738251	8
3738250	8
743733	8
7875	8
62235	8
758841	8
109470	8
239975	8
3073982	8
4331125	8
159355	8
537724	8
242777	8
217780	8
1114841	8
542343	8
534603	8
548748	8
195400	8
171704	8
163795	8
167357	8
173701	8
165302	8
172127	8
162301	8
162469	8
186839	8
139399	8
751250	8
808120	8
66929	8
2578888	8
363375	8
4424411	8
849384	8
1105752	8
1106932	8
4360262	8
4392787	8
4400405	8
4452896	8
691788	8
579645	8
591532	8
160099	8
648486	8
620469	8
4426085	8
4428793	8
744960	8
106899	8
338661	8
340150	8
558507	8
584713	8
362858	8
219935	8
22966	8
336715	8
41363	8
753923	8
2902342	8
106017	8
539738	8
4402704	8
772966	8
340586	8
579760	8
2482070	8
4393059	8
4336318	8
3006053	8
337354	8
4355847	8
4393285	8
549908	8
4463176	8
4394190	8
4377988	8
3246647	8
4440701	8
3006056	8
2636556	8
4457727	8
4336315	8
337179	8
355335	8
549941	8
4339466	8
4409271	8
343938	8
4409268	8
346166	8
949546	8
844153	8
3794906	8
990995	8
533098	8
552778	8
661921	8
2153560	8
878962	8
1051804	8
993186	8
1075221	8
999110	8
606585	8
940001	8
697904	8
924087	8
730415	8
1050512	8
770506	8
983194	8
631195	8
1050517	8
426599	8
4484073	8
4304206	8
733008	8
550940	8
104184	8
4422235	8
566030	8
1096217	8
114573	8
1142415	7.5
361155	7.5
365298	7.5
1612840	7.5
4295722	7.5
546164	7.5
2378512	7.5
3587576	7.5
151925	7.5
2055161	7.5
803044	7.5
2194466	7.5
4403522	7.5
1107311	7.5
2287395	7.5
712094	7.5
635704	7.5
767083	7.5
565102	7.5
538713	7.5
541463	7.5
559098	7.5
757818	7.5
758150	7.5
761134	7.5
747894	7.5
555361	7.5
542697	7.5
624607	7.5
553889	7.5
539368	7.5
576275	7.5
561415	7.5
739568	7.5
734104	7.5
553518	7.5
559196	7.5
713521	7.5
609246	7.5
667865	7.5
655025	7.5
552390	7.5
782118	7.5
574163	7.5
4374064	7.5
4374068	7.5
4403517	7.5
4374065	7.5
4374069	7.5
4388672	7.5
4469961	7.5
240817	7.5
4442711	7.5
4403523	7.5
4403524	7.5
4403519	7.5
4343903	7.5
4403520	7.5
4403521	7.5
4442712	7.5
4343904	7.5
4403518	7.5
4330259	7.5
1098668	7.5
790769	7.5
4457308	7.5
4457306	7.5
1148129	7.5
4342803	7.5
1147826	7.5
185578	7.5
626231	7.5
572436	7.5
1133474	7.5
110467	7.5
1148125	7.5
4418549	7.5
1147369	7.5
537141	7.5
4369665	7.5
4442710	7.5
4417620	7.5
243128	7.5
4295721	7.5
2363930	7.5
672937	7.5
4308678	7.5
4466425	7.5
589792	7.5
29133	7
17261	7
222720	6.4
163538	6.4
172738	6.4
560465	7
871137	7
1517154	7
2327591	7
71740	7
765106	7
2810058	7
914848	7
244736	7
236508	7
586809	7
1067645	7
357074	7
1146151	7
3871230	7
3145133	7
585145	7
264527	7
240449	7
995723	7
3664774	7
140269	7
810238	7
1082691	7
1126506	7
2304693	7
4359167	7
885389	7
116244	7
224670	7
277510	7
1108706	7
332958	7
4430682	7
158703	7
659360	7
555108	7
245546	7
2617948	7
2617942	7
3111877	7
2617940	7
3657337	7
3871234	7
62411	7
314820	7
4421721	7
971526	7
200408	7
971775	7
901613	7
1048228	7
2283274	7
312351	7
729896	7
2785895	7
2785897	7
4059785	7
3024739	7
4059797	7
4059798	7
4331145	7
614213	7
743422	7
548829	7
628184	7
236102	7
209445	7
192820	7
2785896	7
2785894	7
2785893	7
4059795	7
2711954	7
290724	7
206373	7
808275	7
247216	7
92667	7
675170	7
1141642	7
825067	7
1949865	7
4411728	7
10006	7
4393710	7
694206	7
354937	7
251418	7
232691	7
155307	7
59692	7
4454642	7
4429270	7
581996	7
572988	7
679353	7
573800	7
114691	7
718633	7
1127490	7
4470544	7
729386	7
803626	7
736535	7
700594	7
155956	7
99684	7
103684	7
1139496	7
785512	7
733275	7
1107750	7
139952	7
1137738	7
339315	7
246789	7
1108985	7
1105829	7
828531	7
587160	7
4463289	7
84367	7
684150	7
10037	7
10036	7
10035	7
10034	7
10033	7
10032	7
574938	7
537773	7
56115	7
110883	7
4443485	7
665679	7
2122422	7
245175	7
814728	7
4463290	7
259990	7
222053	7
254396	7
2282714	7
4386560	7
2748491	7
1650784	7
673457	7
4460778	7
2122423	7
270802	7
245003	7
248215	7
237903	7
630329	7
65407	7
269723	7
56472	7
63598	7
41097	7
571200	7
2810069	7
247614	7
350509	7
54306	7
271740	7
1767468	7
555826	7
256551	7
235596	7
251487	7
251829	7
214187	7
335970	7
2122426	7
63599	7
2810063	7
1137971	7
2738672	7
244384	7
242153	7
246292	7
245769	7
240155	7
2122427	7
2122415	7
306667	7
576688	7
113335	7
860515	7
172577	7
2122416	7
278690	7
167384	7
838502	7
2122420	7
4476597	7
1125821	7
842878	7
2189153	7
572266	7
2810067	7
540337	7
652840	7
102605	7
102286	7
102446	7
4406717	7
589603	7
4477425	7
4351398	7
547504	7
4387291	7
4455751	7
4318575	7
46431	7
16603	7
54081	7
31283	7
30637	7
47092	7
51865	7
1104453	7
816692	7
146987	7
102143	7
101993	7
831266	7
254061	7
155902	7
3246371	7
1111189	7
1107847	7
263979	7
181506	7
4414514	7
4369825	7
948763	7
1105794	7
836029	7
764331	7
561703	7
4393958	7
832330	7
633444	7
826975	7
838761	7
1139818	7
844512	7
317955	7
557554	7
133969	7
4435815	7
4159419	7
830467	7
4409717	7
269858	7
834202	7
831775	7
834451	7
835598	7
130363	7
578034	7
824486	7
564456	7
250778	7
1021290	7
1109956	7
249491	7
1075847	7
105303	7
327840	7
807755	7
42000	7
534925	7
163592	7
133291	7
3418929	7
4040442	7
3971605	7
3971602	7
3890187	7
3971600	7
3971601	7
2887510	7
2887509	7
3242405	7
2887513	7
2887512	7
2887511	7
2887518	7
2887517	7
2887516	7
2887515	7
2202387	7
2202393	7
2411979	7
2202395	7
2202396	7
2411978	7
2202390	7
2202391	7
337654	7
159671	7
319803	7
167161	7
167589	7
172030	7
3918194	7
637226	7
687766	7
184428	7
146484	7
149257	7
816123	7
825310	7
112823	7
246760	7
102300	7
2451176	7
533446	7
1624420	7
558686	7
776185	7
2159316	7
946509	7
1122406	7
723606	7
555340	7
146386	7
219526	7
296676	7
252751	7
1114381	7
547952	7
2886678	7
830381	7
255001	7
1104513	7
529811	7
521202	7
525890	7
1133707	7
3480597	7
833198	7
2388093	7
694617	7
4159412	7
466661	7
447721	7
216256	7
229504	7
1068934	7
255600	7
248445	7
239874	7
805503	7
4339410	7
10005	7
2617944	7
2617947	7
2327531	7
1108005	7
1110173	7
4481182	7
4309153	7
1112596	7
1110725	7
1105798	7
236218	7
139372	7
139211	7
138709	7
139359	7
139198	7
555499	7
587251	7
139240	7
2872883	7
4470147	7
4335681	7
4345733	7
4344820	7
4309535	7
4309534	7
4313263	7
4372016	7
4372017	7
4473931	7
4476005	7
4301596	7
576445	7
539702	7
330271	7
139025	7
91374	7
4383868	7
4439034	7
4297555	7
4428065	7
4446165	7
4417709	7
138751	7
138774	7
139360	7
139241	7
140990	7
138775	7
139312	7
139406	7
139257	7
139326	7
139391	7
151553	7
139116	7
139034	7
152943	7
138763	7
4319948	7
4322641	7
4383865	7
4446158	7
139366	7
4297111	7
4297551	7
508871	7
196174	7
20981	7
29399	7
35445	7
35882	7
20073	7
40499	7
27869	7
304748	7
4314060	7
123831	7
227408	7
224398	7
226233	7
221808	7
218222	7
222294	7
222995	7
219687	7
222150	7
223542	7
224807	7
574875	7
544096	7
745338	7
547893	7
574782	7
576131	7
671427	7
795540	7
682691	7
716765	7
725800	7
574484	7
570492	7
545797	7
223843	7
4331182	7
4445327	7
273220	7
276432	7
274127	7
271741	7
4324843	7
4318124	7
232336	7
649238	7
1109483	7
1107675	7
807382	7
4461558	7
516520	7
808183	7
806338	7
4421512	7
769030	7
687030	7
4450766	7
4409845	7
4409847	7
4434848	7
4314834	7
4436445	7
4450761	7
4314831	7
280589	7
4377755	7
4309543	7
110468	7
4441750	7
668765	7
978118	7
412623	7
467900	7
376957	7
375706	7
421977	7
421814	7
584360	7
1023842	7
641637	7
153079	7
1136440	7
1135126	7
3730932	7
61809	7
1107918	7
218763	7
217882	7
60369	7
222790	7
562957	7
236409	7
157080	7
157638	7
793011	7
571899	7
903035	7
2119420	7
956586	7
1792161	7
658793	7
347355	7
2207057	7
1027643	7
144052	7
257081	7
644167	7
710946	7
4416605	7
4416607	7
1684079	7
2617946	7
2617945	7
3657336	7
3657335	7
3657334	7
2766217	7
1106374	7
1106120	7
1110113	7
1108691	7
4368288	7
4297548	7
138949	7
138818	7
138697	7
1129334	7
109435	7
1111001	7
223590	7
225383	7
220907	7
225208	7
221471	7
219012	7
222667	7
218536	7
221256	7
218577	7
226955	7
227035	7
224172	7
217944	7
220188	7
223493	7
222218	7
217712	7
222292	7
226100	7
217240	7
221042	7
224122	7
564225	7
572810	7
690241	7
563508	7
790731	7
695083	7
565074	7
556101	7
727623	7
563747	7
797440	7
552191	7
678698	7
693745	7
561643	7
730414	7
751317	7
224189	7
241919	7
61815	7
634510	7
61827	7
1110793	7
1106443	7
1113196	7
1112477	7
1108341	7
1108623	7
4404771	7
1109248	7
4393704	7
4297958	7
645401	7
904769	7
999734	7
1109429	7
101514	7
4440056	7
4477688	7
4364036	7
109984	7
3871233	7
3657330	7
4455654	7
3871231	7
139021	7
536091	7
320653	7
138835	7
109446	7
109440	7
109433	7
657673	7
563414	7
672768	7
572624	7
623976	7
647079	7
800070	7
540115	7
556598	7
556724	7
563690	7
538437	7
541729	7
668345	7
640699	7
687611	7
537844	7
614310	7
725171	7
677830	7
538033	7
660386	7
544527	7
796782	7
561057	7
638814	7
572831	7
562478	7
613418	7
709989	7
642576	7
632492	7
736610	7
573470	7
549513	7
575308	7
771020	7
536644	7
642985	7
549628	7
736417	7
770187	7
572861	7
661202	7
565329	7
607697	7
563394	7
735338	7
736383	7
797597	7
691125	7
539559	7
785832	7
548091	7
764063	7
562172	7
538269	7
194718	7
1107677	7
